area_code,area_name,area_type,period,valid_industry_count,sales_weight_coverage,store_weight_coverage,sales_rel,transactions_rel,sales_per_store_rel,store_rel,net_entry_rel
3110965,언주역 6번,골목상권,recent,7,0.8864722744841713,0.9455445544554455,0.2683125414324523,0.1255723793763148,0.18902460310940783,0.07533009333851522,0.17007437168103037
3110966,논현2동주민센터,골목상권,recent,16,0.9993228513248894,0.9576719576719577,-0.10591314822221565,-0.12876706555174983,-0.0059853444270191805,-0.05844472759614611,-0.0324957397984482
3110967,역삼역 8번,골목상권,recent,7,0.9424894429469493,0.9611650485436893,-0.14048154141387909,-0.09582970934505851,-0.25913347665022357,0.029760758657321498,0.01005693701171084
3110968,강남구청역 2번,골목상권,recent,4,1.0,1.0,-0.3288542800138416,-0.2682515982131045,-0.08067121288567564,-0.3168390739905016,-0.16246655265133172
3110969,베르사이유1아파트,골목상권,recent,4,0.972400157017645,0.7446808510638298,-0.030425714906376577,-0.07173265007344708,0.09176197034925683,-0.19919651163229404,-0.0603499351157001
3110970,학동초등학교,골목상권,recent,2,1.0,1.0,-0.10543388803303695,-0.16867258477373448,-0.34476550913247656,0.5079075686036062,0.15285028192587197
3110971,선정릉역 4번,골목상권,recent,9,0.9945422536150185,0.7805907172995781,0.18258474958730322,-0.07259195731558367,0.370478349334104,-0.15146467464787602,0.026942138833115047
3110972,강남세브란스병원미래의학연구센터,골목상권,recent,3,0.34136373101099843,0.42857142857142855,0.47227785370338077,0.29022091116170184,0.05923532364623446,0.3434022875949738,0.18241122006954047
3110973,강남구청역 4번,골목상권,recent,6,1.0,1.0,-3.6595957129651193e-06,0.04682554499273548,0.0018253304821416177,0.002541101448684054,0.0033542825499331733
3110974,언주중학교,골목상권,recent,3,0.902774322145057,0.7551020408163265,-0.21588523895499434,-0.05024512027888724,-0.37050525700725073,0.14916016239506497,0.12428883397907413
3110975,매봉역 1번,골목상권,recent,2,0.3340493863571692,0.9523809523809523,-0.015143595891950329,0.07128040293415239,0.08603182262566672,-0.037958734403116666,-0.13957749881805231
3110976,언북초등학교,골목상권,recent,6,0.9588703600586247,0.8640776699029126,-0.2100348732657754,-0.27004776262854957,-0.2285010496688674,-0.10491360345940698,0.03427998318556311
3110977,논현로18길,골목상권,recent,2,1.0,1.0,-0.16621938334747927,-0.05534211973761134,0.1493170904905394,-0.35791653115465444,-0.13182231493998117
3110978,도곡2동주민센터(대치중학교),골목상권,recent,2,1.0,1.0,0.06139350130217077,-0.017262201063734314,0.1310322372607721,-0.07007412235527208,0.024959768400762583
3110979,청담초등학교,골목상권,recent,2,0.9650551256677719,0.7125,0.035039639607863805,0.07854711464937339,0.19696880950274098,-0.11618871950256264,-0.03802406722174466
3110980,개포지구대옆,골목상권,recent,5,1.0,1.0,0.03492996482642207,-0.056396559315716584,0.2062843159739522,-0.21652900061132363,-0.08107617720255926
3110981,국악고교사거리,골목상권,recent,12,0.8987106525376982,0.8728070175438597,0.035995827030599,0.09866661705416609,0.06306277369875965,-0.01867678088301596,0.027880097120168937
3110982,강남구보훈회관,골목상권,recent,5,1.0,1.0,0.08816890630028516,-0.02941908086741212,0.1055792160331784,-0.009243139259970033,0.029405113423661693
3110983,국립국악고등학교,골목상권,recent,8,1.0,1.0,-0.09587584342501865,-0.05825484780015382,0.18540653580705135,-0.051449736841734844,-0.06406266843139494
3110984,포이초등학교(개포목련어린이공원),골목상권,recent,13,0.9925532138508936,0.977961432506887,-0.05883480864059435,0.045219287801310515,-0.18005931878940593,-0.03988701446277925,-0.015062300287104783
3110985,청담근린공원,골목상권,recent,2,0.18509792433260283,0.5,-0.055408436202201455,-0.051767667787676296,0.1997238342372007,-0.2596195695106018,0.041234111409347386
3110986,삼성중앙역 7번,골목상권,recent,2,1.0,1.0,0.01640651675950151,0.03642406276179644,-0.017885152009864402,-0.0830469086714561,-0.08024548333367852
3110988,청담역 3번,골목상권,recent,2,1.0,1.0,-0.16383799459823634,-0.0787073499238062,-0.06962957913684104,-0.1182667325230448,-0.05739738396581644
3110989,대치동아우편취급국,골목상권,recent,8,0.9381072623162027,0.8756476683937824,0.18337275251850302,0.06538421821183824,0.28117945832844893,-0.1265852792865419,-0.01624651450249996
3110990,청담역 12번,골목상권,recent,1,1.0,1.0,-0.0020430396445453164,-0.05783753801022201,-0.15237587731330748,0.1458455385975626,0.021787204248248464
3110991,삼성중앙역 5번,골목상권,recent,5,0.998867904389284,0.8048780487804879,-0.05474083917723711,-0.11755571617307078,-0.24467768484449973,0.011522996997748964,0.007097896194014195
3110992,도곡초등학교,골목상권,recent,17,0.9959819295859069,0.9637254901960784,-0.04114806319682262,0.0006223662991801785,0.05960338856716181,-0.08485707523177526,-0.026671827349220842
3110994,개포고등학교,골목상권,recent,19,0.9968273177535985,1.0,0.1868464550865693,0.04949495793973375,0.12080696531773133,0.050323679333670886,0.09630403588043647
3110995,봉은사역 4번,골목상권,recent,5,1.0,1.0,0.08151646344510861,0.029303936019343682,0.05949565837921568,-0.021143022964162962,0.011602211860797011
3110996,대치2동주민센터,골목상권,recent,5,1.0,1.0,0.0506035892024068,0.0968605610351724,0.054305735577556184,0.03410834210544008,0.010683171166551951
3110997,대청초등학교,골목상권,recent,41,0.9910762551431807,0.9734826163818503,0.027147674181625725,-0.0007828255924282813,-0.06699749545224187,0.05094833424525469,-0.011411979223921637
3110998,은곡마을(은곡마을공원),골목상권,recent,4,1.0,1.0,-0.15880075311696448,-0.23339385607422275,-0.3183351133024913,0.07124826565389225,0.014940248691145033
3110999,윗방죽마을공원,골목상권,recent,10,1.0,1.0,0.0001925007497423575,0.014333720879405366,-0.2372238211800231,0.27389727771293826,0.06835028520806369
3111000,대왕초등학교(세곡동사거리서남측),골목상권,recent,3,1.0,1.0,0.17908980416447337,0.08028056247934182,0.2825290159571804,-0.16557942126605388,-0.017267414225083922
3111001,아래방죽마을공원(율현초등학교),골목상권,recent,4,0.9332139286800853,0.8571428571428571,0.06617143231776589,-0.08966618674622077,0.25680256292126874,-0.09756811148383691,-0.05273176946551789
3111002,한국교통안전공단 강남자동차검사소,골목상권,recent,3,1.0,1.0,0.06858939169483994,0.10177248528218721,0.11716848332948399,-0.05364383054917227,-0.04455324216824746
3111003,삼전역 4번,골목상권,recent,31,0.9858303019895416,0.9824868651488616,-0.05267217521348573,-0.08341097341557263,-0.029443682858820205,-0.025001958414774178,-0.04410703731641025
3111004,삼전역 1번,골목상권,recent,33,0.9961412169184455,0.9927051671732523,-0.01506599214476154,0.013285978439129875,-0.01894197073468195,0.01872611633556157,-0.031572842682636826
3111005,삼전역 3번,골목상권,recent,25,0.903783744140661,0.9162393162393162,0.030809392953202577,0.06976514298229675,-0.011822782424860201,0.03447274395930615,0.007196228450516688
3111006,석촌고분역 1번,골목상권,recent,27,0.9950985887636752,0.9512987012987013,0.013402383273768014,0.025456813222686614,0.0018600330081498192,0.0077210748194926244,-0.020762282952975535
3111007,석촌고분역 4번,골목상권,recent,17,0.9719214765533577,0.9164733178654292,-0.16789713503268433,-0.3409866238180068,0.06007433299957014,-0.1460618066136288,-0.03836814855286361
3111008,석촌고분역 3번,골목상권,recent,15,0.9515740799141726,0.9221902017291066,-0.11135270764550455,-0.019041991526835316,-0.14348637293439767,-0.06412871116412555,0.035540645215830544
3111009,송파책박물관,골목상권,recent,4,0.8841209325440855,0.6447368421052632,-0.0531508325850027,-0.1089189326565038,0.055479818704926895,-0.02164860726930075,0.009427912492167314
3111010,석촌역 7번,골목상권,recent,20,0.9994730717422651,0.9864712514092446,-0.08605096865920062,-0.04880790843958294,-0.051334497225699556,-0.04896220510640884,-0.028330434438889822
3111011,잠실나루역,골목상권,recent,12,0.9964405250569561,0.9475982532751092,-0.04429010136248923,0.00036985668199404485,-0.1126217841146513,-0.07995311958029917,-0.054075783324758556
3111012,석촌역 6번,골목상권,recent,14,1.0,0.9979296066252588,-0.13055634090583967,-0.1686982778910569,-0.24146698146236553,-0.10172266579298098,-0.023585749602532284
3111013,송파나루역 1번(송리단길),골목상권,recent,22,1.0,1.0,-0.09428303912034709,-0.1102131711786077,-0.08224372045545252,-0.04944669206550613,0.0199449684663176
3111014,송파나루역 2번,골목상권,recent,8,0.9973480816411763,0.9267399267399268,-0.11719592640480711,-0.10604777907974863,-0.08752943709297986,-0.008383042965947832,-0.04075157906352022
3111015,석촌역 3번,골목상권,recent,25,0.6685153555110688,0.8882294757665677,-0.1097434507966387,-0.10314670595848345,-0.09257285941675016,-0.03570171626490593,0.017862761237547868
3111016,송파역 2번,골목상권,recent,6,0.9224733648454065,0.8411214953271028,-0.37598934931379935,-0.32272828296048295,-0.05119585131890753,0.002353179860324654,-0.01685446763693876
3111017,송파나루역 3번,골목상권,recent,3,0.8894209483454653,0.625,-0.05956493212655841,-0.05496561114531448,-0.22090089085087042,0.16047118908077374,0.08966784660310408
3111019,한성백제역 3번,골목상권,recent,16,0.9164721970131454,0.9465776293823038,-0.363078705785246,-0.20405510545460953,-0.4157626960699576,-0.026443099329274408,-0.011011324844170117
3111020,방이동고분군(방산고등학교),골목상권,recent,15,0.9873613234126308,0.9239130434782609,-0.02263930766274172,-0.1341501102003584,0.03610727094785705,-0.10573999454972993,-0.02160208189688328
3111021,방이역 4번,골목상권,recent,31,0.9976890786820988,0.9466321243523316,0.0071749290916016855,-0.020606956460049345,0.0023142018656893385,-0.05374091412419839,-0.03353171395362747
3111022,석촌중학교(방이육교),골목상권,recent,6,0.9904145739976811,0.8773584905660378,0.038069350625865556,0.18024351097384878,0.09258603619757019,0.048654913749890304,-0.06930657668248132
3111023,문정역 1번,골목상권,recent,9,0.8083781103752571,0.947136563876652,-0.010631742260487187,-0.01833556789302661,-0.019227026679767598,-0.17306376950004274,0.024270121661820916
3111024,경찰병원역 4번(건너말공원),골목상권,recent,5,1.0,1.0,0.11159053134213891,0.03008268661123869,-0.0931128407782682,-0.06920961796666521,0.036411539979591054
3111025,경찰병원역 3번,골목상권,recent,8,0.8999796326617666,0.8974358974358975,-0.06827877175873599,-0.21026622292688368,-0.20447442936298219,0.059116689547523284,0.002580989567922014
3111026,문정역 2번,골목상권,recent,17,1.0,1.0,-0.10621275806402194,-0.09551249293569684,-0.19568787438938276,0.016008077647715797,0.024660852085891267
3111027,문정초등학교,골목상권,recent,21,1.0,1.0,-0.14733530309543985,0.0891182922619563,-0.15536405009692403,-0.06094882455534292,-0.03252121420737474
3111028,문현중학교(장지역 1번),골목상권,recent,16,0.9991958951938216,0.9654178674351584,0.2003799896859362,-0.024787248332513934,0.21331671585839954,0.011433982161518976,-0.047131625045288096
3111029,오금역 4번,골목상권,recent,3,0.9978743174038218,0.7735849056603774,0.054085167550204934,-0.048871606187897876,0.10114138782836106,0.03115538017965086,-0.05362338684686578
3111030,방이역 2번,골목상권,recent,16,0.9096011440552508,0.8694638694638694,-0.6030947060845537,-0.28528716723981085,-0.6136380839314077,0.0025660633500271327,0.0518989759125628
3111031,장지동주민센터(한림연예예술고교),골목상권,recent,11,0.9071984539593901,1.0,-0.1013646243817744,0.011949834010541211,0.11579767272434054,-0.10577680089742496,0.015638766553614934
3111032,방이역 1번,골목상권,recent,22,1.0,1.0,-0.45773523005745764,-0.18519584835649291,-0.5149034305035528,-0.0972435953657052,-0.026752550928053016
3111033,문정동성당,골목상권,recent,6,0.7274361126817561,0.7468354430379747,0.018921405404812887,0.0604780597351896,0.014914924925722514,0.08721731222713894,0.01601856926469128
3111034,오동나무공원(송파레미니스1단지),골목상권,recent,16,0.9616784193490246,1.0,-0.03767474185358361,-0.04038777369229497,0.04667705287732441,-0.08008400757493403,-0.05543122674296639
3111035,오금공원(오주중학교),골목상권,recent,7,0.42518976759776733,0.9553072625698324,0.01757013886545833,-0.15503235141864474,0.000676948245279295,-0.06850322930988162,-0.02446051224501982
3111036,투구봉어린이공원,골목상권,recent,3,0.014267778967024873,0.25,-0.07799691720924973,-0.09606552725990851,-0.34466557027375755,0.27978170320184625,-0.1299722219940914
3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),골목상권,recent,4,0.8574522603470247,0.7903225806451613,0.27480479547346376,0.2347496562741618,0.05319124068346361,0.03032268720307401,0.03908139148219009
3111038,보인중학교,골목상권,recent,14,0.9801599088622341,0.9574468085106383,-0.15192042385834253,-0.25013359745718583,-0.10860196869472943,-0.044190113273335954,-0.012620826025768726
3111039,벌말어린이공원,골목상권,recent,9,0.892197122572267,0.8636363636363636,-0.5488686970530723,-0.09460748878889999,-0.4213959634895056,-0.10593884928280058,-0.07698481609039451
3111040,거여초등학교,골목상권,recent,3,1.0,1.0,0.055912769372598176,0.006642776289012463,0.1276817744850395,-0.10414190493377122,0.009357723272296852
3111042,거여역 1번(거여공원),골목상권,recent,17,0.6681325841823768,0.927063339731286,-0.10449951718060459,-0.14756241862582162,-0.06824267502877664,-0.05577380682807326,0.005939705542876692
3111043,마천공원,골목상권,recent,4,0.24553730606348298,0.7,-0.17530836236794095,-0.24619647176712922,-0.02760135555307612,-0.17906938829777186,0.14059880419306942
3111044,남천초등학교,골목상권,recent,25,0.9939567730090959,0.9818181818181818,-0.025507426820692486,0.004215453238306928,-0.07882752581140261,0.002606325414110673,0.0029902795628440754
3111045,개미어린이공원,골목상권,recent,2,1.0,1.0,-0.009227670774418583,0.025103679098899184,0.09571800852488865,-0.13018401198718327,-0.01331873266436301
3111046,마천역(마천초등학교),골목상권,recent,32,0.987626729106431,0.9501054111033029,-0.1393915339669753,-0.1698486859877996,-0.07011403258183675,-0.09394168998106381,-0.06728060932714798
3111047,마천1치안센터,골목상권,recent,7,1.0,1.0,-0.10008972512004442,-0.041840739194912935,0.24377438059570314,-0.25978990200460533,-0.012220130405423926
3111048,천호역 1번(천호문구완구거리),골목상권,recent,8,1.0,1.0,-0.06601211210992616,-0.032351532206701776,0.05420956135043697,-0.0905579217269002,-0.02018073381788373
3111049,천호지구대(천호동자전거거리),골목상권,recent,12,1.0,1.0,0.04936503123817367,-0.028443361380225598,0.17539338355911469,-0.11533317263722527,-0.019914837924813574
3111050,강동구청(강동구청역 2번),골목상권,recent,3,1.0,1.0,-0.031637869674396635,0.0019440292153106538,-0.04246532187379784,-0.06049970380906034,-0.07726519002118025
3111051,천호역 6번,골목상권,recent,18,1.0,1.0,-0.1514065894804924,-0.060864645814257316,-0.20676714571429022,-0.04226747296863983,0.010681581305160509
3111052,암사역 3번(천호동자전거거리),골목상권,recent,18,1.0,1.0,-0.054699336791047326,0.026590971959430592,-0.04627899778659614,-0.06307630912151271,-0.01443666394341785
3111053,성내천어린이공원(하니사랑길),골목상권,recent,15,1.0,1.0,-0.10341740130256268,-0.03581370062172692,-0.16531558635023408,-0.025455497921692414,-0.005211544899725942
3111054,암사역 4번(삼성광나루아파트),골목상권,recent,3,1.0,1.0,-0.2958627718579565,-0.371259323629111,-0.24772584197226466,0.056442383571597504,-0.07020165560379077
3111055,선사초등학교,골목상권,recent,1,1.0,1.0,-0.02740902765033612,-0.04117391830485558,0.3833211428769623,-0.12568340490631816,-0.20834621708240017
3111056,천호태영아파트,골목상권,recent,5,0.9245730291436646,0.5777777777777777,0.5838725032981869,0.6057050293880131,0.7623149948430133,-0.12739611646525711,0.09057176229746815
3111057,천호공원(해공체육문화센터),골목상권,recent,15,0.9993577111101333,1.0,-0.11553660558103494,-0.6964364515095779,-0.08367913805385689,-0.05430077407324506,-0.034416366318027664
3111058,성내중학교,골목상권,recent,4,0.9800879021242159,0.7857142857142857,-0.33796194897074333,-0.39374150078059605,-0.5935588490085584,0.1935162711972483,-0.1407484950277365
3111059,강동역 4번(강풀만화거리),골목상권,recent,28,0.9781183563002721,0.9740048740861088,-0.2107809980875982,-0.14027368098624568,-0.22443014723029764,0.005844821180390774,0.0013163995470705542
3111060,암사역 2번(서울강동초등학교),골목상권,recent,30,0.9821369077204531,0.9650793650793651,0.03138533417910462,-0.06734126966358786,0.08329714481390962,-0.0161647109640573,-0.002902176719403904
3111061,암사역 1번,골목상권,recent,23,1.0,1.0,-0.06532792093023343,0.02548197232541041,-0.13318556524878877,-0.016067088365144245,-0.004155253429992233
3111062,둔촌동역 3번(성내3동주민센터),골목상권,recent,11,0.8794172449540802,0.9559228650137741,0.06237173382287354,0.10017378392364572,0.17923058028558334,-0.14219286967871622,-0.02158447080962989
3111063,강동구립 천호도서관,골목상권,recent,9,0.9971992884787367,0.9340277777777778,0.10536276945790446,0.14330529163963734,-0.06171151723255828,-0.051921660432160587,0.02787827650032254
3111064,둔촌동역 4번,골목상권,recent,11,0.9711014859434296,0.9140893470790378,0.029501873506714422,0.0603747581586005,0.08132713821663354,-0.043928739662162306,0.040350973602363456
3111065,천일초등학교,골목상권,recent,4,1.0,1.0,-0.027976232817044887,-0.0854553069393575,0.02791394495478048,0.028200471309706734,0.015261198998405055
3111066,암사동성당(효정하나플러스아파트),골목상권,recent,13,0.9996578667652238,0.9819587628865979,-0.1845030132507637,-0.12934733674078988,-0.06681047080265337,-0.09677106025609343,-0.059837222620648195
3111067,강동구립성내도서관,골목상권,recent,18,0.8977386985142768,0.9779005524861878,-0.12027139641426518,-0.06700772684981225,-0.08142736121908403,-0.038739182523077745,-0.010672708503326925
3111068,강동성심병원,골목상권,recent,4,0.8827623954392074,1.0,0.026433507572364824,0.0641994141643138,-0.07251267963313733,0.3262780329327688,0.05582676752630631
3111069,천호1동주민센터,골목상권,recent,8,0.30378014273678045,1.0,-0.10475363637051298,-0.1514836331566405,0.06465554443399907,-0.14840471742302278,-0.062376033417031816
3111070,천호초등학교,골목상권,recent,4,0.9221707119099738,1.0,-0.3351489804291559,-0.35962967965737963,0.3651582391314841,-0.2054605073940857,-0.021744359182564746
3111071,천동초등학교,골목상권,recent,5,1.0,1.0,0.12562491970375333,0.05821421717137658,0.48559489906949965,-0.3596304495040997,-0.06470213224605764
3111072,굽은다리역 1번(십자성마을),골목상권,recent,16,0.9072982977273664,0.9915730337078652,-0.11044314804653832,-0.06277143300709459,-0.14515232276248377,-0.013067341057512366,-0.03545697358970321
3111073,둔촌동역 1번(한산중학교),골목상권,recent,26,0.9991428849788305,0.9755813953488373,-0.050007333917076895,-0.07535398806366501,-0.019611697404316012,-0.017647343150406242,0.020369472638520653
3111074,명일역 1번,골목상권,recent,8,0.6248364991480772,0.9716312056737588,-0.05332234141991779,-0.12337580650431966,0.043805076075739295,-0.13058679192088934,-0.04752922297147519
3111075,굽은다리역 2번,골목상권,recent,11,1.0,1.0,-0.06540820012090212,-0.06766814983895389,-0.09508963252095398,-0.06298289740908382,-0.008211077140769168
3111076,둔촌2동주민센터,골목상권,recent,13,0.8686894153085216,0.9305555555555556,-0.08061889704390401,-0.008712004982081951,0.037411742331699485,-0.03697317458523222,-0.04693858882686796
3111077,길동주민센터(강동도서관),골목상권,recent,32,0.9493309164192524,0.9691444600280504,-0.010625284370713277,-0.03408794209810255,0.06051445490000839,-0.0586182390898602,-0.041568250716918755
3111078,굽은다리역 4번,골목상권,recent,33,0.9975609406874278,0.9886877828054299,-0.02566070388760509,-0.10214307967530846,0.0804418877389226,-0.07893817140442166,-0.04093276242698672
3111079,둔촌고등학교(둔촌중학교),골목상권,recent,7,0.9319692357904864,0.9716312056737588,-0.068751368965776,0.047466259907567185,0.029636591526631062,-0.1393827817537994,-0.009009466617634089
3111080,굽은다리역 3번,골목상권,recent,14,0.9900809812804149,0.9610091743119266,-0.026532532869011725,-0.06191070952048208,0.10202148836721263,-0.12491242291224373,-0.05691615105462654
3111082,중앙보훈병원,골목상권,recent,2,1.0,1.0,0.00875591293727977,0.0016145767144541932,-0.3697635143967691,0.05556940935189699,-0.001070303202786287
3111083,GS강동자이아파트,골목상권,recent,16,0.8125559839263636,0.978319783197832,0.14150588191387736,0.207146596140682,0.053237329377419505,-0.0778044299757878,0.034210471330853635
3111084,길동신동아아파트,골목상권,recent,2,1.0,1.0,-0.09430533588585453,0.05564887002665627,-0.008275902338980028,-0.12689639709455403,-0.06197550626541436
3111085,묘곡초등학교(고덕아이파크아파트),골목상권,recent,20,0.9970741587341607,0.9801652892561984,0.04998498778074447,-0.0558336760861661,0.007304968320088243,0.046000321266210974,-0.012134635586056817
3111086,한영중고,골목상권,recent,21,0.8885482139536601,0.9328671328671329,0.04761124392018621,0.030711111697113436,0.1325778513893746,-0.03459617274785961,-0.009625234731110863
3111087,고덕중학교(고덕2동주민센터),골목상권,recent,10,1.0,1.0,-0.33872184631216234,-0.3045980240882972,-0.13765811419915985,-0.11943607277912852,-0.10278492123659162
3111088,고덕동성당,골목상권,recent,8,0.9973817450963508,0.984375,-0.05547940149641869,-0.05749794890284704,-0.15344640495344822,-0.04060759103992007,-0.020097746961475253
3111089,상일여고(상일초등학교),골목상권,recent,31,1.0,1.0,-0.1373958093254635,0.05804701635238045,-0.16100320540947394,-0.04964188417032638,0.011076896263209214
3111090,강일동주민센터,골목상권,recent,17,0.978113163761282,0.946524064171123,-0.05900879976922367,-0.08705273222135525,-0.22140353289887152,0.16668754166268743,-0.06110982279220627
3120001,서대문역,발달상권,recent,31,0.9824455913767594,0.9900990099009901,-0.0403131999369714,-0.001732925421716661,-0.0318820029026151,-0.011776430773206866,-0.004176230235261857
3120002,서촌(경복궁역),발달상권,recent,26,0.9963858052301943,0.9883788495061011,0.04689924605330781,0.030546047560211797,0.11062802205842444,-0.07698553413404162,0.03367570342346383
3120003,광화문역,발달상권,recent,34,1.0,1.0,-0.013194992253400473,-0.008618435268970397,-0.07125860897606955,-0.024732006612307435,0.0006131068311955601
3120004,종로구청,발달상권,recent,25,0.9633929494820729,0.9895287958115183,-0.03751277290839275,0.014847218797772664,-0.049459735622218975,0.004887984043960625,-0.010393118778393579
3120005,삼청동,발달상권,recent,14,0.9996417492332098,0.9755351681957186,-0.06518138193628822,-0.0696559548906586,-0.019683731212847888,-0.05930991680138323,0.011575623003585542
3120006,종각역,발달상권,recent,41,0.9955952383979869,0.9683462532299741,-0.02941003584797308,-0.002516980352730085,-0.10019066918056249,0.06532218848837212,0.018581357641714966
3120007,북촌(안국역),발달상권,recent,24,0.9989572673905582,0.9916608756080612,0.0025146423574957544,-0.005909988334747747,0.0611812365902114,-0.07322281208778982,0.019858174025765157
3120008,인사동,발달상권,recent,27,0.9998882154839986,0.992412746585736,0.006236059590847526,0.039109516124878944,0.045670048455542546,-0.04294287888316723,-0.000686422836001567
3120009,종로3가역,발달상권,recent,43,0.9999194302737846,0.9948412698412699,-0.05780584328868918,0.020336377378907533,-0.04952320863162527,-0.014656301059152006,0.006957099810800648
3120010,원남동사거리,발달상권,recent,11,0.9881149845483799,0.921875,-0.7552132064435068,0.6031484080324864,-0.6300396374037227,-0.15757521087536164,-0.0012869376658249277
3120011,종로4가,발달상권,recent,14,0.9722159945419302,0.9933976637887253,0.10685904777985462,-0.012583658651884868,0.13321924934047946,0.004656069404674727,0.015408342501049152
3120012,대학로(혜화역),발달상권,recent,36,1.0,1.0,-0.0268202145185728,-0.02071316463965645,-0.15433786629376042,0.08548734266447881,0.023634704491757245
3120013,이화사거리,발달상권,recent,16,0.8719362818840405,1.0,-0.029375104454257228,0.049896010669609726,-0.01795793464471615,-0.019330395165567078,0.018148092674797132
3120014,종로5가역,발달상권,recent,29,0.9799192979709379,1.0,-0.007007882439232073,-0.012739798064329731,0.061837208386829025,-0.04140905153936802,-0.0116271362351264
3120015,종로6가,발달상권,recent,16,0.9936078274965037,0.973568281938326,0.044825306078189346,0.053414755298205066,0.1117262907175917,0.017596424400326136,0.034411706401031646
3120016,동대문역,발달상권,recent,16,0.9040754317226187,0.9809322033898306,-0.12287842240254897,-0.12038172780357798,-0.06169611560680974,-0.07496101900439125,-0.03375671256656109
3120017,동묘앞역(동묘),발달상권,recent,27,0.9891480621034524,0.8691840863115307,-0.02002967314402536,0.048861858658069385,0.007466696535344026,0.04713599818925073,0.03457146258073543
3120018,중림동,발달상권,recent,27,0.9905677618310258,0.9515669515669516,-0.08780921399124576,-0.0016356295982598965,-0.09691713878775357,-0.007420694694615642,-0.006422906536336079
3120019,경찰청앞교차로,발달상권,recent,7,1.0,1.0,-0.167790336766423,-0.20477843422519362,-0.28672923780650167,0.14876124355493228,0.011200152106573843
3120020,시청역_1번,발달상권,recent,12,1.0,1.0,0.0515174774456833,0.06400776211363599,-0.10264163077952342,0.07461785592419815,0.032731060987846075
3120021,시청역_8번,발달상권,recent,20,0.9575578113139884,0.9883211678832117,0.033895060500501485,0.2523868353858796,-0.0693792177483507,0.053751246956909325,-0.01666319362613596
3120022,북창동(시청역_6번),발달상권,recent,24,0.990594814497972,0.9612546125461254,0.1927197621737312,-0.023259188948511738,0.12488646089899391,0.005225918023766436,0.005898360097007998
3120023,서울시청,발달상권,recent,24,0.9971749234037058,0.9669762641898865,0.00218867302658394,0.02835025517198154,-0.0025042955517035064,0.0966286788467182,0.0036944321855368564
3120024,회현역,발달상권,recent,13,0.9971146903957961,0.9247863247863248,0.11328067628129355,0.15814018956385514,0.14657669674118903,-0.05342456366381976,0.03841949180056203
3120025,롯데백화점(시청광장 지하쇼핑센터),발달상권,recent,17,1.0,1.0,0.07894767774227605,0.1949837836527473,0.13823317752549025,-0.04700602987607336,-0.0003727648951581866
3120026,을지로입구역,발달상권,recent,22,1.0,1.0,-0.029823949744035412,-0.015400138001783057,-0.05971130897728035,0.03713878584172482,-0.010104137231134257
3120027,명동역(명동재미로),발달상권,recent,32,0.9990990259768159,0.9855907780979827,-0.04925918934037132,0.07907889630988747,-0.07789550287826304,-0.010017707247758106,-0.020838300237744387
3120028,명동(명동거리),발달상권,recent,31,1.0,1.0,-0.009152920958497731,-0.044955373361341186,-0.14771048866411887,0.09108603602053097,0.08496129003256138
3120029,을지로2가,발달상권,recent,9,0.7757409967028442,1.0,-0.06577824385290822,0.0015445598495060142,-0.04160672399156466,0.04991178575208648,-0.01547279053426303
3120030,중부경찰서(영화인의거리),발달상권,recent,17,0.9878498048626978,0.888135593220339,-0.03986777190810865,-0.03491808983521698,-0.14046240388697495,0.028132041732235134,0.015493761492879694
3120031,을지로3가역,발달상권,recent,31,0.9879469714446061,0.9747409326424871,0.056159568596594614,-0.0537312927949525,0.013545957280560768,0.018942088469942824,0.05372795009615889
3120032,충무로역,발달상권,recent,32,0.9980968847627596,0.9553303303303303,-0.05633676728837107,-0.03462738899645374,-0.10511953270121191,0.03960978500970026,0.04369774432168783
3120033,을지로4가역,발달상권,recent,12,0.9997150103429235,0.9764359351988218,0.04340113446688806,0.02049358595891361,0.04605692695031108,0.023319916501538123,0.029448859465212807
3120034,중구청(퇴계로4가),발달상권,recent,8,0.8789181443442632,0.8793103448275862,-0.5849238433680858,-0.19004023247129992,-0.5957237829587813,-0.06151167635873779,-0.038869577300750524
3120035,퇴계로5가,발달상권,recent,5,1.0,1.0,0.02848588551653734,0.05151481973206523,0.05045270527482518,0.05917384809424625,0.0476707847924423
3120036,장충동족발거리(남소영길),발달상권,recent,9,0.9920693976680041,0.9710144927536232,0.04235703180990546,0.014024354052352939,0.06780463761419217,0.05143718295126102,0.06906982583413024
3120037,동대문역사문화공원역,발달상권,recent,35,0.997456076521565,1.0,-0.034183482371508804,0.03356024197741713,-0.14021838891251934,0.0015117811705151207,-0.017982412016341178
3120038,약수역,발달상권,recent,37,0.9997079428924145,0.9829372333942717,-0.054051275494503635,-0.0027689767608531724,-0.12687721255734286,0.016470703620111157,-0.017322514587132527
3120039,신당역,발달상권,recent,33,0.980184149513659,0.9955724225173941,0.1257870851641652,-0.0033844259164207456,0.11516644483688694,-0.026071452410430226,-0.020079102087821564
3120040,용산전자상가(용산역),발달상권,recent,31,1.0,1.0,-0.0460212836230038,0.05188628497935857,-0.02181271136742564,-0.011044557516628306,-0.009266709593861833
